,Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Risk
1510,63,male,2,own,little,little,2924,24,car,good
1511,29,female,1,rent,little,little,1659,24,radio/TV,bad
1512,32,male,2,own,NA,NA,7238,48,radio/TV,good
1513,26,female,2,own,little,NA,2764,33,business,good
1514,35,male,1,own,little,NA,4679,24,car,good
1515,22,male,2,rent,moderate,moderate,3092,24,radio/TV,bad
1516,23,female,2,own,little,little,448,6,education,bad
1517,28,male,1,own,little,little,654,9,car,bad
1518,36,male,3,own,NA,NA,1238,6,education,good
1519,33,male,2,own,little,moderate,1245,18,radio/TV,bad
1520,26,female,2,rent,little,little,3114,18,furniture/equipment,bad
1521,24,male,2,own,quite rich,NA,2569,39,car,good
1522,25,male,2,own,little,rich,5152,24,radio/TV,good
1523,39,male,1,own,moderate,moderate,1037,12,business,good
1524,44,male,2,own,little,little,1478,15,furniture/equipment,good
1525,23,female,1,own,little,moderate,3573,12,radio/TV,good
1526,26,male,2,own,little,moderate,1201,24,car,good
1527,57,female,2,rent,rich,little,3622,30,furniture/equipment,good
1528,30,female,2,own,rich,NA,960,15,furniture/equipment,good
1529,44,male,2,own,quite rich,NA,1163,12,car,good
1530,47,male,3,own,little,moderate,1209,6,car,bad
1531,52,male,2,own,little,NA,3077,12,radio/TV,good
1532,62,female,2,free,little,NA,3757,24,car,good
1533,35,male,1,rent,moderate,NA,1418,10,car,good
1534,26,male,2,rent,little,NA,3518,6,car,good
1535,26,male,2,own,little,NA,1934,12,radio/TV,good
1536,42,female,3,free,little,moderate,8318,27,business,bad
1537,27,female,2,own,moderate,NA,1237,6,radio/TV,good
1538,38,male,2,own,NA,moderate,368,6,radio/TV,good
1539,39,male,1,rent,little,little,2122,12,car,good
1540,20,male,2,own,NA,little,2996,24,furniture/equipment,bad
1541,29,male,3,rent,moderate,moderate,9034,36,furniture/equipment,bad
1542,40,male,2,own,little,NA,1585,24,furniture/equipment,good
1543,32,male,1,own,little,moderate,1301,18,radio/TV,good
1544,28,male,2,own,moderate,rich,1323,6,car,good
1545,45,female,2,own,little,moderate,2329,7,radio/TV,good
1546,30,female,2,own,little,moderate,918,9,furniture/equipment,bad
1547,34,female,1,free,little,moderate,1837,24,education,bad
1548,28,female,3,own,little,NA,3349,36,furniture/equipment,bad
1549,23,female,2,own,little,rich,1275,10,furniture/equipment,good
1550,22,male,2,own,quite rich,little,2828,24,furniture/equipment,good
1551,74,male,3,own,little,NA,4526,24,business,good
1552,50,female,2,free,moderate,moderate,2671,36,radio/TV,bad
1553,33,male,2,own,little,NA,2051,18,radio/TV,good
1554,45,male,2,free,NA,NA,1300,15,car,good
1555,22,female,2,own,moderate,little,741,12,domestic appliances,bad
1556,48,female,1,free,moderate,rich,1240,10,car,bad
1557,29,female,2,own,rich,little,3357,21,radio/TV,good
1558,22,female,2,rent,little,little,3632,24,car,good
1559,22,female,2,own,little,NA,1808,18,furniture/equipment,bad
1560,48,male,3,own,NA,moderate,12204,48,business,good
1561,27,male,3,free,NA,moderate,9157,60,radio/TV,good
1562,37,male,2,rent,little,little,3676,6,car,good
1563,21,female,2,rent,moderate,moderate,3441,30,furniture/equipment,bad
1564,49,male,1,own,little,NA,640,12,car,good
1565,27,male,2,own,little,moderate,3652,21,business,good
1566,32,male,2,own,little,NA,1530,18,car,bad
1567,38,male,2,own,NA,NA,3914,48,business,bad
1568,22,female,2,rent,little,little,1858,12,furniture/equipment,good
1569,65,male,2,free,little,little,2600,18,radio/TV,bad
1570,35,male,2,own,NA,NA,1979,15,radio/TV,good
1571,41,male,2,own,little,rich,2116,6,furniture/equipment,good
1572,29,male,2,own,moderate,moderate,1437,9,car,bad
1573,36,male,2,own,quite rich,NA,4042,42,furniture/equipment,good
1574,64,male,1,own,NA,NA,3832,9,education,good
1575,28,female,2,own,little,little,3660,24,radio/TV,good
1576,44,male,2,own,little,little,1553,18,furniture/equipment,bad
1577,23,male,2,own,NA,moderate,1444,15,radio/TV,good
1578,19,female,2,rent,little,NA,1980,9,furniture/equipment,bad
1579,25,female,1,own,little,moderate,1355,24,car,bad
1580,47,male,2,own,little,NA,1393,12,education,good
1581,28,female,2,own,quite rich,NA,1376,24,radio/TV,good
1582,21,male,2,own,little,NA,15653,60,radio/TV,good
1583,34,female,2,own,little,NA,1493,12,radio/TV,good
1584,26,male,2,own,little,little,4370,42,radio/TV,bad
1585,27,female,0,own,little,little,750,18,education,bad
1586,38,male,1,own,little,moderate,1308,15,repairs,good
1587,40,male,3,own,moderate,NA,4623,15,education,bad
1588,33,male,2,own,little,NA,1851,24,radio/TV,good
1589,32,male,3,own,little,little,1880,18,radio/TV,good
1590,27,male,2,rent,NA,NA,7980,36,business,bad
1591,32,male,2,own,little,little,4583,30,furniture/equipment,good
1592,26,female,2,own,quite rich,NA,1386,12,car,bad
1593,38,male,2,free,little,rich,947,24,car,bad
1594,40,male,1,rent,little,little,684,12,education,bad
1595,50,male,3,free,little,little,7476,48,education,good
1596,37,male,1,own,little,moderate,1922,12,furniture/equipment,bad
1597,45,male,2,own,little,little,2303,24,car,bad
1598,42,male,3,own,moderate,moderate,8086,36,car,bad
1599,35,male,2,own,little,NA,2346,24,car,good
1600,22,male,2,free,little,little,3973,14,car,good
1601,41,male,1,own,little,moderate,888,12,car,bad
1602,37,male,2,own,NA,NA,10222,48,radio/TV,good
1603,28,female,2,own,little,moderate,4221,30,business,good
1604,41,male,2,own,little,moderate,6361,18,furniture/equipment,good
1605,23,male,2,rent,little,rich,1297,12,radio/TV,good
1606,23,male,2,own,NA,little,900,12,car,bad
1607,50,male,2,own,little,NA,2241,21,furniture/equipment,good
1608,35,male,3,own,little,moderate,1050,6,furniture/equipment,good
1609,50,female,1,own,little,rich,1047,6,education,good
1610,27,male,3,own,little,NA,6314,24,vacation/others,good
1611,34,male,2,own,rich,moderate,3496,30,furniture/equipment,good
1612,27,female,2,own,little,NA,3609,48,business,good
1613,43,male,2,rent,little,little,4843,12,car,bad
1614,47,male,2,own,little,rich,3017,30,radio/TV,good
1615,27,male,1,own,moderate,NA,4139,24,business,good
1616,31,male,2,own,moderate,NA,5742,36,business,good
1617,42,male,3,own,little,NA,10366,60,car,good
1618,24,male,2,own,quite rich,NA,2080,6,car,good
1619,41,male,1,own,quite rich,NA,2580,21,business,bad
1620,26,female,3,rent,little,NA,4530,30,radio/TV,good
1621,33,male,2,own,little,NA,5150,24,furniture/equipment,good
1622,24,male,2,own,moderate,moderate,5595,72,radio/TV,bad
1623,64,male,1,rent,little,little,2384,24,radio/TV,good
1624,26,female,2,own,little,NA,1453,18,radio/TV,good
1625,56,female,2,own,little,NA,1538,6,education,good
1626,37,male,2,free,NA,NA,2279,12,radio/TV,good
1627,33,male,2,own,little,NA,1478,15,radio/TV,good
1628,47,male,2,free,little,NA,5103,24,radio/TV,good
1629,31,male,1,own,moderate,moderate,9857,36,business,good
1630,34,male,2,free,NA,NA,6527,60,car,good
1631,27,male,2,own,NA,rich,1347,10,radio/TV,good
1632,30,male,2,free,moderate,moderate,2862,36,car,good
1633,35,male,2,own,moderate,NA,2753,9,radio/TV,good
1634,31,male,2,own,rich,little,3651,12,car,good
1635,25,male,2,own,little,little,975,15,furniture/equipment,good
1636,25,female,1,own,moderate,moderate,2631,15,repairs,good
1637,29,male,2,own,moderate,moderate,2896,24,radio/TV,good
1638,44,male,1,own,NA,little,4716,6,car,good
1639,28,male,2,own,little,NA,2284,24,radio/TV,good
1640,50,male,2,rent,quite rich,NA,1236,6,car,good
1641,29,male,2,own,little,moderate,1103,12,radio/TV,good
1642,38,female,0,own,little,NA,926,12,car,good
1643,24,male,2,own,little,NA,1800,18,radio/TV,good
1644,40,male,3,rent,little,rich,1905,15,education,good
1645,29,female,1,rent,quite rich,NA,1123,12,furniture/equipment,bad
1646,46,male,2,free,little,little,6331,48,car,bad
1647,47,female,2,free,moderate,rich,1377,24,radio/TV,good
1648,41,male,2,own,moderate,moderate,2503,30,business,good
1649,32,female,2,own,little,moderate,2528,27,business,good
1650,35,female,2,free,quite rich,NA,5324,15,car,good
1651,24,male,2,own,moderate,moderate,6560,48,car,bad
1652,25,female,2,rent,little,moderate,2969,12,furniture/equipment,bad
1653,25,female,2,own,little,moderate,1206,9,radio/TV,good
1654,37,male,1,own,little,moderate,2118,9,radio/TV,good
1655,32,male,3,own,quite rich,NA,629,18,radio/TV,good
1656,53,male,2,free,little,little,4870,24,car,bad
1657,35,male,1,free,NA,NA,9055,36,education,good
1658,53,male,2,own,quite rich,NA,2835,24,furniture/equipment,good
1659,35,male,3,rent,little,moderate,6948,36,car,good
1660,61,male,1,own,rich,NA,3059,12,radio/TV,good
1661,28,male,3,own,little,moderate,5234,30,car,bad
1662,25,female,2,rent,little,moderate,1295,12,car,bad
1663,24,female,2,rent,little,little,4308,48,business,bad
1664,22,female,2,own,little,moderate,1567,12,radio/TV,good
1665,60,male,1,own,little,little,1199,24,car,bad
1666,28,female,2,rent,little,little,1403,15,car,good
1667,32,female,1,own,moderate,little,1282,24,radio/TV,bad
1668,53,male,2,own,NA,NA,2424,24,radio/TV,good
1669,25,male,2,own,NA,little,8072,30,business,good
1670,44,female,3,free,little,moderate,12579,24,car,bad
1671,31,male,2,own,quite rich,NA,3430,24,radio/TV,good
1672,48,male,2,own,little,NA,2134,9,car,good
1673,44,male,2,rent,quite rich,little,2647,6,radio/TV,good
1674,48,male,1,rent,little,little,2241,10,car,good
1675,44,male,2,own,moderate,moderate,1804,12,car,good
1676,26,male,2,own,NA,NA,2069,10,furniture/equipment,good
1677,36,male,1,own,little,little,1374,6,furniture/equipment,good
1678,39,male,1,own,little,NA,426,6,radio/TV,good
1679,42,female,2,rent,rich,rich,409,12,radio/TV,good
1680,34,male,2,own,little,moderate,2415,7,radio/TV,good
1681,63,male,2,own,little,little,6836,60,business,bad
1682,36,male,2,own,rich,moderate,1913,18,business,good
1683,27,male,2,own,little,little,4020,24,furniture/equipment,good
1684,30,male,2,own,moderate,moderate,5866,18,car,good
1685,57,male,1,rent,NA,NA,1264,12,business,good
1686,33,female,3,own,little,rich,1474,12,furniture/equipment,good
1687,25,male,1,own,little,moderate,4746,45,radio/TV,bad
1688,31,male,2,free,little,NA,6110,48,education,good
1689,37,male,2,own,little,rich,2100,18,radio/TV,bad
1690,37,male,2,own,little,rich,1225,10,domestic appliances,good
1691,24,male,2,own,little,moderate,458,9,radio/TV,good
1692,30,male,3,own,quite rich,NA,2333,30,radio/TV,good
1693,26,male,2,own,quite rich,moderate,1158,12,radio/TV,good
1694,44,male,1,own,little,moderate,6204,18,repairs,good
1695,24,male,2,rent,moderate,little,6187,30,car,good
1696,58,female,1,free,little,little,6143,48,car,bad
1697,35,female,3,own,little,NA,1393,11,car,good
1698,39,male,2,own,quite rich,NA,2299,36,radio/TV,good
1699,23,female,0,rent,quite rich,little,1352,6,car,good
1700,39,male,1,own,little,NA,7228,11,car,good
1701,28,female,2,own,moderate,NA,2073,12,radio/TV,good
1702,29,male,1,own,NA,moderate,2333,24,furniture/equipment,good
1703,30,male,3,own,little,moderate,5965,27,car,good
1704,25,male,2,own,little,NA,1262,12,radio/TV,good
1705,31,male,2,own,NA,NA,3378,18,car,good
1706,57,male,2,free,little,moderate,2225,36,car,bad
1707,26,male,1,own,NA,NA,783,6,car,good
1708,52,male,3,own,NA,moderate,6468,12,radio/TV,bad
1709,31,female,2,own,little,NA,9566,36,radio/TV,good
1710,23,female,3,own,little,rich,1961,18,car,good
1711,23,female,1,rent,little,little,6229,36,furniture/equipment,bad
1712,27,male,2,own,little,moderate,1391,9,business,good
1713,50,male,2,own,NA,moderate,1537,15,radio/TV,good
1714,61,male,3,free,little,moderate,1953,36,business,bad
1715,25,male,2,own,little,moderate,14421,48,business,bad
1716,26,female,2,own,little,NA,3181,24,radio/TV,good
1717,48,male,2,own,NA,NA,5190,27,repairs,good
1718,29,female,2,own,little,NA,2171,12,radio/TV,good
1719,22,male,2,own,rich,moderate,1007,12,car,good
1720,37,male,2,free,little,NA,1819,36,education,bad
1721,25,female,2,own,NA,NA,2394,36,radio/TV,good
1722,30,female,2,own,little,NA,8133,36,car,good
1723,46,male,1,rent,NA,NA,730,7,radio/TV,good
1724,51,male,3,free,little,little,1164,8,vacation/others,good
1725,41,female,1,own,little,moderate,5954,42,business,good
1726,40,male,3,own,NA,little,1977,36,education,bad
1727,66,male,3,free,little,little,1526,12,car,good
1728,34,male,2,own,little,little,3965,42,radio/TV,bad
1729,51,male,2,own,little,moderate,4771,11,radio/TV,good
1730,39,male,1,own,NA,NA,9436,54,car,good
1731,22,male,2,own,little,moderate,3832,30,furniture/equipment,good
1732,44,female,2,own,NA,NA,5943,24,radio/TV,bad
1733,47,male,2,own,quite rich,NA,1213,15,radio/TV,good
1734,24,female,1,rent,moderate,NA,1568,18,business,good
1735,58,female,1,own,little,little,1755,24,vacation/others,good
1736,52,male,1,own,little,little,2315,10,radio/TV,good
1737,29,female,3,own,little,NA,1412,12,business,good
1738,27,female,2,own,little,moderate,1295,18,furniture/equipment,good
1739,47,male,2,free,moderate,moderate,12612,36,education,bad
1740,30,male,3,own,moderate,little,2249,18,car,good
1741,28,male,2,own,little,little,1108,12,repairs,bad
1742,56,male,2,own,little,NA,618,12,radio/TV,good
1743,54,male,2,own,little,little,1409,12,car,good
1744,33,female,1,own,NA,NA,797,12,radio/TV,bad
1745,20,male,2,rent,NA,rich,3617,24,furniture/equipment,good
1746,54,male,2,own,rich,moderate,1318,12,car,good
1747,58,male,2,rent,little,moderate,15945,54,business,bad
1748,61,female,2,own,NA,NA,2012,12,education,good
1749,34,male,2,own,moderate,moderate,2622,18,business,good
1750,36,male,2,own,little,moderate,2337,36,radio/TV,good
1751,36,male,3,rent,NA,moderate,7057,20,car,good
1752,41,male,1,rent,moderate,NA,1469,24,car,good
1753,24,male,2,rent,little,moderate,2323,36,radio/TV,good
1754,24,female,2,own,little,NA,932,6,radio/TV,good
1755,35,male,2,rent,little,moderate,1919,9,furniture/equipment,good
1756,26,male,2,rent,NA,NA,2445,12,car,good
1757,39,male,3,own,little,moderate,11938,24,vacation/others,bad
1758,39,male,3,own,little,NA,6458,18,car,bad
1759,32,male,2,own,little,moderate,6078,12,car,good
1760,30,female,2,own,NA,little,7721,24,furniture/equipment,good
1761,35,male,2,own,quite rich,moderate,1410,14,business,good
1762,31,male,2,own,moderate,moderate,1449,6,business,good
1763,23,female,2,rent,little,rich,392,15,education,good
1764,28,male,1,rent,little,moderate,6260,18,car,good
1765,25,female,2,own,little,NA,7855,36,car,bad
1766,35,male,2,own,quite rich,little,1680,12,radio/TV,good
1767,47,male,2,own,NA,NA,3578,48,radio/TV,good
1768,30,female,3,own,NA,little,7174,42,radio/TV,bad
1769,27,female,2,rent,NA,little,2132,10,furniture/equipment,good
1770,23,female,2,own,quite rich,little,4281,33,furniture/equipment,bad
1771,36,male,3,own,quite rich,moderate,2366,12,car,good
1772,25,female,2,own,little,little,1835,21,radio/TV,bad
1773,41,female,3,rent,little,NA,3868,24,car,good
1774,24,male,1,rent,little,NA,1768,12,furniture/equipment,good
1775,63,male,2,free,little,rich,781,10,car,good
1776,27,female,2,rent,NA,moderate,1924,18,furniture/equipment,bad
1777,30,male,2,own,little,little,2121,12,car,good
1778,40,male,1,own,little,little,701,12,radio/TV,good
1779,30,male,2,own,little,moderate,639,12,repairs,bad
1780,34,male,3,own,little,moderate,1860,12,car,good
1781,29,female,2,own,little,little,3499,12,car,bad
1782,24,female,2,own,NA,moderate,8487,48,car,good
1783,29,male,2,own,little,little,6887,36,education,bad
1784,27,male,1,own,little,NA,2708,15,furniture/equipment,good
1785,47,male,2,free,little,NA,1984,18,furniture/equipment,good
1786,21,female,2,own,moderate,NA,10144,60,radio/TV,good
1787,38,female,2,own,NA,NA,1240,12,radio/TV,good
1788,27,male,2,own,rich,NA,8613,27,car,good
1789,66,male,1,own,quite rich,moderate,766,12,radio/TV,bad
1790,35,male,2,own,NA,moderate,2728,15,radio/TV,good
1791,44,female,1,rent,little,rich,1881,12,radio/TV,good
1792,27,male,0,own,rich,rich,709,6,car,good
1793,30,female,3,own,little,moderate,4795,36,radio/TV,good
1794,27,male,3,own,little,little,3416,27,radio/TV,good
1795,22,male,2,own,little,little,2462,18,furniture/equipment,bad
1796,23,female,2,own,little,NA,2288,21,furniture/equipment,good
1797,30,male,2,own,moderate,moderate,3566,48,business,good
1798,39,female,2,own,little,little,860,6,car,good
1799,51,female,2,own,moderate,NA,682,12,car,good
1800,28,male,2,own,little,little,5371,36,furniture/equipment,good
1801,46,male,2,own,rich,NA,1582,18,radio/TV,good
1802,42,male,2,free,moderate,NA,1346,6,radio/TV,good
1803,38,male,2,own,little,NA,1924,10,radio/TV,good
1804,24,male,2,own,little,rich,5848,36,radio/TV,good
1805,29,female,2,rent,rich,moderate,7758,24,car,good
1806,36,male,3,rent,moderate,moderate,6967,24,business,good
1807,20,female,2,rent,little,little,1282,12,furniture/equipment,bad
1808,48,male,2,own,moderate,little,1288,9,repairs,good
1809,45,male,1,own,little,little,339,12,education,good
1810,38,male,2,own,moderate,moderate,3512,24,car,good
1811,34,male,1,own,NA,NA,1898,6,radio/TV,good
1812,36,male,2,own,moderate,NA,2872,24,radio/TV,good
1813,30,female,2,own,little,NA,1055,18,car,good
1814,36,male,2,own,quite rich,NA,1262,15,domestic appliances,good
1815,70,male,3,free,little,moderate,7308,10,car,good
1816,36,male,2,own,quite rich,NA,909,36,car,good
1817,32,male,2,own,quite rich,NA,2978,6,furniture/equipment,good
1818,33,female,2,own,little,little,1131,18,furniture/equipment,bad
1819,20,female,2,own,rich,moderate,1577,11,furniture/equipment,good
1820,25,female,2,rent,little,NA,3972,24,furniture/equipment,good
1821,31,male,2,own,little,moderate,1935,24,business,bad
1822,33,male,2,rent,little,little,950,15,car,bad
1823,26,female,2,own,little,NA,763,12,furniture/equipment,good
1824,34,female,3,own,little,moderate,2064,24,furniture/equipment,bad
1825,33,male,2,own,little,moderate,1414,8,radio/TV,good
1826,26,male,2,own,little,little,3414,21,education,bad
1827,53,female,3,own,NA,NA,7485,30,car,bad
1828,42,male,2,own,little,little,2577,12,furniture/equipment,good
1829,52,male,2,own,quite rich,little,338,6,radio/TV,good
1830,31,male,3,rent,little,NA,1963,12,radio/TV,good
1831,65,male,2,own,little,little,571,21,car,good
1832,28,male,2,own,little,NA,9572,36,business,bad
1833,30,male,3,own,little,moderate,4455,36,business,bad
1834,40,male,1,own,NA,little,1647,21,car,bad
1835,50,male,2,own,rich,NA,3777,24,furniture/equipment,good
1836,36,male,2,own,little,moderate,884,18,car,bad
1837,31,male,2,own,little,NA,1360,15,radio/TV,good
1838,74,female,3,free,little,moderate,5129,9,car,bad
1839,68,male,0,free,little,moderate,1175,16,car,good
1840,20,male,2,own,moderate,little,674,12,radio/TV,bad
1841,33,female,2,own,little,moderate,3244,18,furniture/equipment,good
1842,54,male,3,own,rich,NA,4591,24,business,bad
1843,34,male,1,free,moderate,moderate,3844,48,business,bad
1844,36,male,2,own,little,moderate,3915,27,business,bad
1845,29,male,2,rent,little,NA,2108,6,radio/TV,good
1846,21,male,2,rent,moderate,moderate,3031,45,radio/TV,bad
1847,34,female,3,own,little,moderate,1501,9,education,bad
1848,28,female,2,own,little,NA,1382,6,radio/TV,good
1849,27,female,2,rent,moderate,moderate,951,12,furniture/equipment,bad
1850,36,male,2,free,NA,moderate,2760,24,car,good
1851,40,male,3,own,little,moderate,4297,18,furniture/equipment,bad
1852,52,male,2,own,quite rich,NA,936,9,education,good
1853,27,male,1,own,little,little,1168,12,car,good
1854,26,male,2,own,little,NA,5117,27,business,good
1855,21,male,2,rent,little,little,902,12,education,bad
1856,38,male,1,own,little,NA,1495,12,car,good
1857,38,male,3,free,little,little,10623,30,car,good
1858,43,male,2,own,little,NA,1935,12,furniture/equipment,good
1859,26,male,2,own,little,moderate,1424,12,domestic appliances,good
1860,21,male,1,own,little,little,6568,24,business,good
1861,55,male,2,own,rich,NA,1413,12,car,good
1862,33,male,2,own,NA,NA,3074,9,radio/TV,good
1863,45,female,1,own,NA,NA,3835,36,radio/TV,good
1864,50,male,2,own,little,little,5293,27,business,bad
1865,66,male,3,own,little,rich,1908,30,business,bad
1866,51,male,2,own,NA,NA,3342,36,radio/TV,good
1867,39,female,1,own,NA,moderate,932,6,education,good
1868,31,male,2,own,little,little,3104,18,business,good
1869,23,male,2,own,little,rich,3913,36,radio/TV,good
1870,24,male,1,rent,little,little,3021,24,furniture/equipment,good
1871,64,female,2,own,little,NA,1364,10,car,good
1872,26,male,1,own,little,moderate,625,12,radio/TV,good
1873,23,female,2,rent,NA,little,1200,12,education,good
1874,30,male,2,own,little,NA,707,12,radio/TV,good
1875,32,male,2,own,NA,NA,2978,24,business,good
1876,30,male,2,own,little,NA,4657,15,car,good
1877,27,male,2,own,little,NA,2613,36,repairs,good
1878,27,male,2,own,rich,moderate,10961,48,radio/TV,bad
1879,53,male,3,free,little,little,7865,12,furniture/equipment,bad
1880,22,male,2,own,little,NA,1478,9,radio/TV,bad
1881,22,male,2,free,little,little,3149,24,furniture/equipment,good
1882,26,male,2,own,little,rich,4210,36,radio/TV,bad
1883,51,male,1,free,quite rich,NA,2507,9,car,good
1884,35,male,2,own,moderate,NA,2141,12,radio/TV,good
1885,25,male,1,own,little,moderate,866,18,radio/TV,good
1886,42,male,1,own,little,NA,1544,4,radio/TV,good
1887,30,male,3,own,little,little,1823,24,radio/TV,bad
1888,23,male,0,own,NA,moderate,14555,6,car,bad
1889,61,male,1,rent,moderate,moderate,2767,21,business,bad
1890,35,female,2,own,little,NA,1291,12,radio/TV,good
1891,39,male,2,own,little,little,2522,30,radio/TV,good
1892,29,female,2,own,NA,little,915,24,car,bad
1893,51,male,2,own,little,NA,1595,6,radio/TV,good
1894,24,male,2,free,little,little,4605,48,car,bad
1895,27,female,2,own,little,NA,1185,12,business,good
1896,35,female,1,own,quite rich,NA,3447,12,education,good
1897,25,male,2,own,little,NA,1258,24,business,good
1898,52,male,2,own,little,NA,717,12,radio/TV,good
1899,35,male,2,rent,moderate,NA,1204,6,car,good
1900,26,male,2,own,little,rich,1925,24,furniture/equipment,good
1901,22,female,2,rent,little,NA,433,18,radio/TV,bad
1902,39,female,1,own,rich,little,666,6,car,good
1903,46,female,1,own,little,rich,2251,12,furniture/equipment,good
1904,24,female,2,own,little,moderate,2150,30,car,bad
1905,35,male,2,own,moderate,NA,4151,24,furniture/equipment,good
1906,24,male,2,own,NA,moderate,2030,9,furniture/equipment,good
1907,27,male,1,own,NA,moderate,7418,60,radio/TV,good
1908,35,male,1,own,little,NA,2684,24,radio/TV,good
1909,29,male,2,free,little,little,2149,12,radio/TV,bad
1910,23,female,2,own,moderate,NA,3812,15,car,good
1911,57,female,1,own,moderate,NA,1154,11,radio/TV,good
1912,27,male,2,own,little,little,1657,12,furniture/equipment,good
1913,55,female,2,own,little,little,1603,24,radio/TV,good
1914,36,male,3,free,little,little,5302,18,car,good
1915,57,female,1,free,little,NA,2748,12,education,good
1916,32,male,1,own,little,NA,1231,10,car,good
1917,37,male,2,own,little,moderate,802,15,radio/TV,bad
1918,36,male,2,own,NA,NA,6304,36,business,good
1919,38,female,2,own,little,NA,1533,24,radio/TV,good
1920,45,male,3,own,little,little,8978,14,car,bad
1921,25,male,2,own,NA,NA,999,24,radio/TV,good
1922,32,male,2,own,NA,NA,2662,18,car,good
1923,37,female,2,rent,quite rich,NA,1402,12,furniture/equipment,good
